classe,arquivo,PC1,PC2,PC3,PC4,PC5,PC6
Piston,preprocess_Reading46.dat,2.2704567489520024,-0.7543864977649648,1.7863141267821512,-0.09289507928909786,0.005717670358426909,1.6439471534753025e-06
Piston,preprocess_Reading47.dat,2.1256611310174707,-0.4907138582377831,0.4245621388464922,-0.39792595964964916,-0.06367616963990821,1.4802338965682403e-06
Piston,preprocess_Reading48.dat,2.5779485062205962,-0.22323432134378576,1.4745564541129972,-0.145261078256817,0.5390324130744985,1.5074610510955521e-06
Piston,preprocess_Reading49.dat,2.811856546115329,0.072899147266614,0.22668646676348922,-0.025298608087134133,0.52791080725653,5.417006080741774e-07
Piston,preprocess_Reading50.dat,2.847115955468316,0.012118603279359753,-0.6490183512404185,-0.23471221641056672,0.29032156522739283,-1.2823948596471883e-07
Piston,preprocess_Reading51.dat,2.772119690086831,0.7289270089066153,-0.40072177281552795,-0.08688034862840441,0.7529459134813709,-3.1762895589672433e-07
Piston,preprocess_Reading52.dat,3.1142353116170014,1.261293005591121,-1.4527761288960355,-0.0706339019308321,1.3312025646974224,2.976934207272351e-06
Piston,preprocess_Reading53.dat,2.8384794492309253,-0.6026183708928178,-0.1469718207838916,-0.4667755015913789,0.08029404286368963,-6.134186012072141e-08
Piston,preprocess_Reading54.dat,2.9325177340086226,0.011409894062466034,0.5724276270716742,0.02013735312161222,0.5266879653045549,-4.4773894055405656e-07
Piston,preprocess_Reading55.dat,2.6913920426960125,-0.5834917555820359,-0.4556276421519515,-0.2846302511164364,-0.24963496141916108,-5.02609298438617e-07
Piston,preprocess_Reading56.dat,2.5757942391258433,-0.5086591540327302,-0.8534141640624313,-0.5007433094688479,-0.15714246010399768,4.666556008753442e-07
Piston,preprocess_Reading57.dat,2.79064450474128,0.75070571956917,-0.7481919373401321,0.1050901665743196,0.6578933301821229,1.3524936606843404e-06
Piston,preprocess_Reading58.dat,2.569943712207796,0.31634645032608955,-1.5072862151143889,-0.048610398117142024,0.14645494842476037,2.4380180669617144e-07
Piston,preprocess_Reading59.dat,2.5765968488760556,-0.5850170729229812,0.0838703233629592,-0.3994376336234451,-0.20165301362419738,-5.2280775028830905e-08
Piston,preprocess_Reading60.dat,2.6260647296767985,-0.46946631768825625,0.4092887497970018,-0.16929443322628707,-0.01679238527825286,2.7531045894377064e-07
Piston,preprocess_Reading61.dat,2.7537655869923254,-0.36982790584910696,-0.7728776297116146,-0.4148398391152487,-0.16727326631055708,-3.6996568953741164e-08
Piston,preprocess_Reading62.dat,2.648892655420713,-0.25672884355193104,0.4032783803045963,-0.30122466310151286,0.16661697087962826,6.176938428639812e-07
Piston,preprocess_Reading63.dat,2.4605933107105527,0.17431219754913185,-1.2546513381781537,-0.41240395451794054,0.05469462905648606,-8.64053898370223e-07
Piston,preprocess_Reading64.dat,2.6564844187667656,-0.9708058639566176,0.14494579480038658,-0.34117514669671484,-0.4102307453108692,-1.7122386230903486e-07
Piston,preprocess_Reading65.dat,2.5044613308093293,-0.2343286379869322,-0.07751068355829087,-0.3348208050926541,-0.03749313636651244,-9.029064431148278e-08
Piston,preprocess_Reading66.dat,2.1403840583685585,-0.6137541730728651,0.10357659777582764,-0.22240934039900184,-0.3438547523748137,3.2809058455916964e-08
Piston,preprocess_Reading67.dat,2.140805147685629,-1.0102421259922572,0.4336477430995415,-0.2933877169579955,-0.5124017960195513,7.49901535220989e-08
Piston,preprocess_Reading68.dat,2.424803315895656,-0.0923383186976241,0.24616311786125128,-0.30536761087676256,0.18494339452882008,-4.2181302326541883e-07
Piston,preprocess_Reading69.dat,2.46962878548838,0.000931432227762182,0.11758222833467484,-0.2902290200434742,0.26159086900167433,5.625682065827411e-07
Piston,preprocess_Reading70.dat,2.288552708799733,-0.6315214301856986,0.31769981134928216,-0.456804879701309,-0.11212127472535019,1.977371527704223e-07
Piston,preprocess_Reading71.dat,2.196774200307504,-1.1777858087944717,-0.33873923168847264,-0.6277405260491368,-0.7504891117402386,1.1682454798650473e-07
Piston,preprocess_Reading72.dat,2.2255361663330926,-0.9117026927740176,-0.1287387286715811,-0.5559105825897848,-0.5036509817518817,7.478076521947119e-07
Piston,preprocess_Reading73.dat,1.8509570954216992,-0.88548098589945,0.18481544742438702,-0.6518231023975227,-0.5839342038790828,6.796220537912684e-07
Piston,preprocess_Reading74.dat,2.1270378122047413,-0.4220159067042336,-1.1196628969996913,-0.6366788605980996,-0.2677923642171422,5.822222278177856e-07
Piston,preprocess_Reading75.dat,1.7590813619037884,-0.3403816219821788,-0.8608782653931047,-0.8288572353246896,0.0834477744676383,3.1835107651946745e-06
Piston,preprocess_Reading76.dat,-2.6818262559708215,-0.14556359220603132,1.2145345627247388,-1.9742804839008936,-1.4912007308522248,2.4133631981905254e-07
Piston,preprocess_Reading77.dat,-1.0193621943637694,0.10720154290797379,1.0153175861020853,-1.3018153511914348,-0.8220214839393647,9.507097892388158e-08
Piston,preprocess_Reading78.dat,-0.25027141466968,-0.6420563005486366,0.5701076384257103,-1.0963226586189623,-1.071728127344455,4.4102414439795393e-07
Piston,preprocess_Reading79.dat,-1.1498376533559962,-0.6148741898161943,0.4807356966481101,-1.4905717606559303,-1.405826835215004,3.196699442153163e-07
Piston,preprocess_Reading80.dat,-0.37582453603071947,-0.7910975132586929,0.5821858846888455,-0.8007334667648373,-1.2407776648643623,5.010947399303306e-07
Piston,preprocess_Reading81.dat,0.165359481947339,-0.9701606274444923,0.7749739833959985,-0.6087415430727132,-0.9931663455345857,-6.335688696529631e-08
Piston,preprocess_Reading82.dat,0.6900416967840718,-0.9466309575697053,0.6056683120421633,-0.6481828886439781,-0.8274476152116725,4.263313627616096e-07
Piston,preprocess_Reading83.dat,1.0430968844593227,0.10344018406826702,1.2076496963400047,-0.09904090069728287,0.2292061019901984,1.311216069774541e-06
Piston,preprocess_Reading84.dat,1.0214938800417503,-0.5544837172711095,0.4312648043868446,-0.18281852104531615,-0.6113377742521477,-3.065729605330643e-07
Piston,preprocess_Reading85.dat,0.8232970924766991,-0.6881314048820294,0.3262016876430564,-0.3703021203172771,-0.47909887244654414,-2.4590526347930254e-08
Piston,preprocess_Reading86.dat,0.8587736478490654,-0.8239778713215169,0.43944016002050934,-0.16534750061559342,-0.6147196300655274,1.5117790445393764e-07
Piston,preprocess_Reading87.dat,1.4264698897589545,-0.4507196191183969,-0.8973955123327785,-0.3457038291907124,-0.23953259156989082,-1.3732948950807903e-07
Piston,preprocess_Reading88.dat,1.44160503139234,-0.7052209918431009,0.9169958685119148,-0.1976312022782611,-0.2936373761603034,-4.432079071812134e-07
Piston,preprocess_Reading89.dat,1.1224298559608208,-0.05610421575918986,-0.7262834137638794,-0.19818418416212538,-0.1611774041514848,-4.144345754227397e-07
Piston,preprocess_Reading90.dat,1.6111720644631475,0.07952402530438146,0.1091199092503511,0.07869307131259458,0.09405972257706406,-1.0244682319977152e-06
Piston,preprocess_Reading91.dat,1.6444718645188754,-0.06896929955069817,0.20889615603299347,-0.07826329052144768,0.10807305072661223,-5.744177077967966e-07
Piston,preprocess_Reading92.dat,1.4624974755136888,-0.8512466310795362,1.4562420665373266,0.0492181288068142,-0.3744398578023265,-6.152507930922073e-07
Piston,preprocess_Reading93.dat,1.6015061094204774,-1.2863282298014405,0.3273836829673718,-0.34454975752677514,-0.7723743645265646,-4.6335771452757675e-07
Piston,preprocess_Reading94.dat,1.5789926947711672,-0.7414115664902171,-0.0911502438304185,-0.40533524175379587,-0.4424051924130866,-2.2400170739774027e-07
Piston,preprocess_Reading95.dat,1.7289283545536724,-0.9841966546491466,1.713970665681802,0.04270213868111914,-0.18233732943250539,-9.362833157936671e-07
Piston,preprocess_Reading96.dat,1.8636914656505872,-0.0240675896542513,0.9357004002951932,0.03530329231534173,0.31671108114100743,5.476301356477339e-07
Piston,preprocess_Reading97.dat,2.250476331843336,-0.21170692011741904,0.10812355500709321,-0.11343674926531731,0.08568781799658193,-9.752863491999812e-07
Piston,preprocess_Reading98.dat,2.165161340037485,-1.4797500229072733,0.27562134627009566,-0.23832756634875224,-0.7434694764103433,-8.938717770731612e-07
Piston,preprocess_Reading99.dat,2.0374143591224168,-0.31553172201677343,1.5676064290803104,0.09695243846958962,0.11347946726593298,1.061232704367779e-06
Piston,preprocess_Reading100.dat,2.5336402086499388,-0.10845300745143957,0.3630920600762646,-0.0010659699302422389,0.18315444780043746,-4.250783024135763e-07
Piston,preprocess_Reading101.dat,2.354219892920094,-0.7771020229369435,0.31890118753147023,-0.19858823049320135,-0.2648059005757362,-1.3489267047998777e-07
Piston,preprocess_Reading102.dat,2.1539909549772456,-0.8571973357855946,0.6728768351965692,-0.3851596791877962,-0.34528882735009736,-1.1893070271980975e-07
Piston,preprocess_Reading103.dat,2.4101629745093525,-0.7075419178192136,-0.49503520344196805,-0.5864185387564261,-0.34070623207272815,-3.027862249599111e-07
Piston,preprocess_Reading104.dat,2.337931371791576,-1.0275791750595347,0.8917125665229821,-0.004780678211249386,-0.3523221596629356,-1.9426553607979965e-07
Piston,preprocess_Reading105.dat,2.6611041336564725,-0.5035478990340938,-0.4590370726728952,-0.25302107340304786,-0.062234211303671065,-4.763945306769116e-07
Piston,preprocess_Reading106.dat,2.560575025503656,-0.7601388457728899,-0.8888808056370825,-0.48115236837564396,-0.2813650060250909,-5.036347370336604e-08
Piston,preprocess_Reading107.dat,2.8040648511420634,-0.09898100549203692,-0.4945185606982184,-0.30016269354787417,0.21271525365264626,-1.3151435735720565e-07
Piston,preprocess_Reading108.dat,2.8560377039269222,-0.07606485220023584,-0.5153366923856935,-0.3369889027554597,0.28579715009938594,2.722062531209327e-07
Piston,preprocess_Reading109.dat,2.9769541354562223,-0.9385235939543434,0.6605900059060679,-0.20443795643739687,-0.1427331121323456,-3.8680218793538535e-07
Piston,preprocess_Reading110.dat,2.2189842356410154,0.02759916338579889,0.878707684180578,0.14536154231168016,0.285316268562262,3.3536664852044514e-08
Piston,preprocess_Reading111.dat,2.441853423201579,-0.08810833237343317,0.9696492345197776,0.04367364105971202,0.35374867674323407,9.708682063329745e-07
Piston,preprocess_Reading112.dat,2.4416707481062456,0.29275973760856794,-0.4809471416621024,-0.07468805305476711,0.49123807141778514,5.379982046881582e-07
Piston,preprocess_Reading113.dat,2.1574805155339813,0.2465756757665949,0.010370134226016401,-0.05683539896290032,0.39788681919185903,7.60545593395651e-07
Piston,preprocess_Reading114.dat,2.510050300273422,0.4042803603453745,0.4565730688510331,0.07133828571946614,0.6217830096776545,5.169731275313687e-07
Piston,preprocess_Reading115.dat,2.8255541339545602,0.34287852422062354,-0.724502316712034,-0.30474513371411555,0.5008026435727446,-3.065728197915791e-08
Piston,preprocess_Reading116.dat,2.5738812590215683,-0.2745665514334608,0.0020169700995923286,-0.2617521082616747,0.2177515049563959,1.164289239645158e-07
Piston,preprocess_Reading117.dat,2.2651767141373216,0.4439076747434991,0.8208894044356814,0.14131611816093362,0.5801911239075879,7.440515408113652e-07
Piston,preprocess_Reading118.dat,2.4132397790196,0.2712557821621172,-1.5311442378476068,-0.5510897804108266,0.2631094604722082,6.032810543632157e-07
Piston,preprocess_Reading119.dat,2.503387494890096,-1.2149532878377034,0.1751585421779149,-0.36339785130014957,-0.546763411951796,7.662247767345645e-07
Piston,preprocess_Reading120.dat,2.4032481861398343,-0.7038281145136817,0.3304513748820944,-0.16735832857817273,0.03842130820969929,3.8219096634049514e-07
Piston,preprocess_Reading121.dat,2.449937362005978,-0.12228515284720291,-0.15699587459128436,-0.2970476375743344,0.3811026600286917,6.992718803011567e-07
Piston,preprocess_Reading122.dat,2.1878626796889886,0.6493770363746825,-0.3647330190465964,-0.21106557991066213,0.9055222357310821,3.0652709267798593e-06
Piston,preprocess_Reading123.dat,2.4540483578097008,0.31191577762796324,-0.06954981012837827,-0.1365333532079547,0.6359347595715975,9.310233876594152e-07
Piston,preprocess_Reading124.dat,2.929885253690041,-0.02924215156842402,-0.5531823871359383,-0.1517611796613535,0.4164559779100818,2.039619880719986e-06
Piston,preprocess_Reading125.dat,2.54007015307337,-1.0806817384946514,1.0290788346062851,-0.1469300265762975,-0.37735762054440714,4.80084030118998e-07
Piston,preprocess_Reading126.dat,2.50313189710396,-0.16742351285689647,0.6247258556819877,-0.13374491872637242,0.3376300712706066,3.853503376507616e-06
Piston,preprocess_Reading127.dat,2.8781429182826437,-0.41225820710986477,-0.1761155632864122,-0.3009898218795936,0.15074365136442028,5.135760540063648e-07
Piston,preprocess_Reading128.dat,2.6053878664369057,-1.5834599138673096,0.4982755667671761,-0.32376105580725517,-0.726261436111031,2.577683371877466e-07
Piston,preprocess_Reading129.dat,2.332234899792677,-2.027471824576883,-0.0018475905952559898,-0.538217369973224,-1.138527825677403,1.2975487714806112e-06
Piston,preprocess_Reading130.dat,2.0020457765626785,-0.26904308765655366,0.7486778999926416,-0.16110986724941534,0.1857394782202913,1.263734492150935e-06
Piston,preprocess_Reading131.dat,2.518444965808775,-1.1940896320875123,0.5783350866829391,-0.20474415652035366,-0.5102828492577491,2.400985887655031e-06
Piston,preprocess_Reading132.dat,2.70078042651166,-0.8052344577648592,0.42306320007763626,-0.21122881143602754,-0.11747583389576391,-1.2639753567629201e-07
Piston,preprocess_Reading133.dat,2.6799577697162817,-1.0386231839840778,0.5092000469774024,-0.0605573007373281,-0.3130155077369215,-1.8074278883479956e-07
Piston,preprocess_Reading134.dat,2.4072612478677113,-1.3349266600637524,0.28879335263605654,-0.3879423587499008,-0.514588758787767,6.642813209464697e-08
Piston,preprocess_Reading135.dat,2.4058486900846945,-1.1140790764703226,0.33797985972051725,-0.3121396483511188,-0.46507628796961176,1.0362818860440375e-06
Piston,preprocess_Reading136.dat,2.430980576731325,-0.9437335404311122,1.556394212767915,0.011110028638966917,-0.20156638036072416,9.57567053837412e-07
Piston,preprocess_Reading137.dat,3.122814787877303,-1.1757239734779639,-0.33729883651449877,-0.3388119010976716,-0.5079629428904044,-8.559644709150351e-07
Piston,preprocess_Reading138.dat,2.827470355736781,-1.0244265287368122,-0.5992589764337258,-0.37118067505371616,-0.44099263749965745,9.400535813031708e-08
Piston,preprocess_Reading139.dat,2.6285493796160586,-1.1428897569362637,-0.46056073465383024,-0.5053778068355553,-0.5330177626408382,5.961976263850859e-07
Piston,preprocess_Reading140.dat,2.6085245751704464,-0.7931757656707747,1.8714077732862204,-0.10763995625961331,-0.0016261358167909362,1.406409187258693e-07
Piston,preprocess_Reading141.dat,2.3918004437331026,-1.038892797217824,0.8504963675976602,-0.3450154625317473,-0.25128801214762597,1.3716050368295072e-07
Piston,preprocess_Reading142.dat,2.2733878426509917,-0.5914818408731177,-0.22302814621498884,-0.4820089114027713,-0.20821197354010634,9.468531987451254e-07
Piston,preprocess_Reading143.dat,1.7037639827075937,-1.109645133788219,0.22122054619476908,-0.37869967159150564,-0.7110301244642054,1.4146113804010207e-06
Piston,preprocess_Reading144.dat,2.385334729954743,-0.35712457642758877,-0.05830182900903862,-0.1590565223119812,-0.045582205392839095,1.309152017163045e-07
Piston,preprocess_Reading145.dat,2.3819366963856776,-1.022617095544587,-1.0204096158311684,-0.6090690044022952,-0.6513645664249771,4.3057910727429947e-07
Piston,preprocess_Reading146.dat,1.83447888681665,-1.1275723187718807,1.7988152549607297,-0.2221826931698662,-0.40033839486715556,3.034418030628264e-07
Piston,preprocess_Reading147.dat,2.1159790095741475,-0.3073320734876503,-0.31802069853069864,-0.311682766522601,-0.08665836040483958,8.814465006608084e-07
Piston,preprocess_Reading148.dat,1.6723793304775796,-0.09412698712003852,-0.6520427256072155,-0.635466837940614,0.02631575239585454,2.3414838040464865e-06
Piston,preprocess_Reading149.dat,1.9108506426238006,-0.015494483268068529,-0.3017013133607324,-0.36618206773457124,0.17583098020965102,1.9012688071415758e-06
Piston,preprocess_Reading150.dat,2.0886055051484655,-0.8999200490880069,0.12884384289555767,-0.5947039327622977,-0.3576239118736734,6.935268082414356e-07
Piston,preprocess_Reading151.dat,-1.18948991495609,-0.5579401673740255,-0.4298620522453519,-1.7443581102835233,-1.308891671205379,-1.9496517346551808e-07
Piston,preprocess_Reading152.dat,-1.1962373685158,0.24755205304344896,-0.14973103253440706,-1.690678779214881,-0.8240861995737669,2.260252701953875e-07
Piston,preprocess_Reading153.dat,-0.6497638813077556,0.5381429356651244,0.7902039726188186,-1.3760945705058798,-0.21025522324226276,1.578102966701084e-06
Piston,preprocess_Reading154.dat,-1.682776029159966,-0.21446760277038376,0.5321633915018678,-1.8075329721577595,-1.2375848087512722,1.615206505207993e-06
Piston,preprocess_Reading155.dat,-0.5942352688406806,0.14673501982899498,0.6507082830480869,-1.348578315966059,-0.49982227806155827,9.70311121342631e-07
Piston,preprocess_Reading156.dat,-0.11131063113395064,-0.23924749921751984,1.43786616831599,-0.9044641323867448,-0.5035563757333379,1.1870481850291227e-06
Piston,preprocess_Reading157.dat,1.2668000450611925,-0.23437564962118948,-1.5889766908749585,-1.0139871735737456,-0.4439774300618271,1.6050979746499102e-07
Piston,preprocess_Reading158.dat,0.4688264358310874,-0.10907654719136274,-0.4728017308154571,-1.3766286845498772,-0.5520275462230437,1.2649856933830404e-06
Piston,preprocess_Reading159.dat,0.5090172336511012,-0.4486118646950658,0.38432433738225596,-0.9649870565594936,-0.5765194056163468,8.504383678183232e-07
Piston,preprocess_Reading160.dat,0.6831197970163974,-0.5020999195304684,0.7105056524609399,-0.6855943703582756,-0.5229196443010543,4.7403687519771583e-07
Piston,preprocess_Reading161.dat,-0.059659153653966686,-0.23045272435626402,1.8186259090651038,-0.5971605319217456,-0.07996718505546498,1.3374431228758247e-06
Piston,preprocess_Reading162.dat,0.4036303871130391,-0.3493804478993519,1.1437570789765243,-0.561205041536076,-0.16106070158009742,2.1428128936160226e-06
Piston,preprocess_Reading163.dat,0.75061179156638,-0.20791429528783498,-0.06583693013952144,-1.0508220657872351,-0.39210217307600637,1.8599662615984365e-06
Piston,preprocess_Reading164.dat,0.902346988009713,-0.8920737783496469,1.4761391086917908,-0.16096234233256887,-0.4767279250407911,7.983743780336743e-07
Piston,preprocess_Reading165.dat,1.1404248319153176,-0.9032392709640504,1.447720127234902,-0.32690656947044755,-0.5359760600068028,9.444320696692897e-07
Piston,preprocess_Reading166.dat,1.3423908843238692,-0.5385093787528396,-0.10366881438416403,-0.53665539350153,-0.2623550498296711,1.278116771883895e-06
Piston,preprocess_Reading167.dat,1.4298494613667005,-0.1442624852893103,-0.158950710866188,-0.29505916393509857,-0.013324331789447197,2.3482932440027313e-06
Piston,preprocess_Reading168.dat,1.3768558017906918,-0.8686705493428805,2.0625952898487196,-0.014143562429404217,-0.14624086146488838,1.296194853205254e-06
Piston,preprocess_Reading169.dat,1.8688220322071736,-0.39255924148822036,-0.16689991355355177,-0.18926072404851577,-0.16993730815950692,-3.855958930373783e-07
Piston,preprocess_Reading170.dat,2.040616591317117,-0.9454095592398147,1.303134539234101,0.008032668776510841,-0.23564366072453288,4.6364417005872376e-07
Piston,preprocess_Reading171.dat,1.9250925056287258,-0.1427183856314717,1.6170540816197927,0.1243001850779104,0.24111076388258798,2.6895314985081857e-07
Piston,preprocess_Reading172.dat,1.851634559446285,-0.4666928402193866,1.4571493074612272,-0.06639313098925068,0.1782586486366227,6.806625807019274e-09
Piston,preprocess_Reading173.dat,2.01843237413936,0.38759572274439036,1.3875707875141177,0.10581461410461823,0.6285735894938211,-3.705167955808646e-07
Piston,preprocess_Reading174.dat,2.436420359364382,0.18320876179253387,1.0146064441149754,-0.057095007088144606,0.5565521390427413,4.554385048145143e-08
Piston,preprocess_Reading175.dat,2.002653622924077,-0.2987890517346128,1.5558007616802971,-0.18861206792657373,0.32470092466018624,5.318498711551745e-07
Piston,preprocess_Reading176.dat,2.3606537834004904,-0.4594549880212173,1.3458180291218744,-0.1575173633182387,0.20904625958895068,-2.1939858977620644e-07
Piston,preprocess_Reading177.dat,2.703083294566232,0.403301625726567,1.2234506028296324,0.11003380624436748,0.978715235310079,5.626656177518859e-07
Piston,preprocess_Reading178.dat,2.1657745918195093,-0.7741662213292024,1.7962146243648618,-0.15209762501309382,0.10280350218258244,3.548877471197973e-07
Piston,preprocess_Reading179.dat,1.7996420897297942,-1.022348890915145,1.0735193912180327,-0.44837327516736764,-0.20199175233535938,4.786222844662138e-07
Piston,preprocess_Reading180.dat,2.1096883047502355,-0.13263156293735515,0.42126444550527586,-0.425148031611175,0.32642753211963244,-1.0431654209530764e-07
Piston,preprocess_Reading181.dat,1.7972895584081119,-0.5261972497375426,1.866757300723124,-0.013482875607743756,0.2437850479408226,5.053705937892266e-07
Piston,preprocess_Reading182.dat,1.7511847606197244,0.08197047224133902,2.911664760443369,0.023370814885608722,0.6823035591300227,3.834837525609686e-07
Piston,preprocess_Reading183.dat,1.730110367287819,-0.5500342674682643,3.408631334902377,0.17662358991024893,0.37039255109772606,-9.673030026661154e-08
Piston,preprocess_Reading184.dat,2.2313944439138096,0.16131868415180156,2.370678864157356,0.1580577633774479,0.8797139791591863,3.235329168794236e-07
Piston,preprocess_Reading185.dat,2.5348873188017764,0.5623238580705794,1.349911004064413,0.017810815040515494,0.9411898543104017,1.5839609252763016e-07
Piston,preprocess_Reading186.dat,2.5229352448966744,-0.15168688536619981,2.480126714402537,0.2904516435638414,0.655454380396877,1.1864488236029282e-06
Piston,preprocess_Reading187.dat,2.8849422613771414,0.3036863461841462,0.8411238428538903,0.19818674132008873,0.6340718367468358,-2.7720882574433375e-07
Piston,preprocess_Reading188.dat,2.8738320861155437,1.10084432493899,0.18342846902000062,0.044149840989555295,1.1973675308356053,-1.4906272654984607e-07
Piston,preprocess_Reading189.dat,2.9328854936482545,0.9682670234948776,-0.018856428289502812,0.09720942439088666,1.026194900599177,-1.606343456166196e-07
Piston,preprocess_Reading190.dat,2.6395357120968157,0.28217357320189657,1.4111012982640216,0.2562466353573094,0.661940862242071,-7.75743796143535e-08
Piston,preprocess_Reading191.dat,2.9150845348311183,0.8212373778911994,-0.2756405587412665,0.1105111729090904,0.887241482699599,-3.3595186661073015e-08
Piston,preprocess_Reading192.dat,2.7445605265991158,0.2689545460390145,0.03331272608114254,0.09663759041475349,0.5221629678126443,5.786330688294066e-07
Piston,preprocess_Reading193.dat,2.728951057058648,0.6142073073838443,0.05954283441758437,0.1088498469135232,0.9281884124020149,-4.176231695604087e-08
Piston,preprocess_Reading194.dat,2.470523053427211,0.9261860110877969,0.06233322832237422,-0.057818620302652446,1.1797006406600608,3.5332935411226293e-07
Piston,preprocess_Reading195.dat,2.923172173796885,0.2519294109022764,-0.3202807540736536,-0.12895507694416172,0.7646743477467274,4.6505778245929404e-07
Piston,preprocess_Reading196.dat,2.289715793550752,-0.9845815978167213,-0.5879424737624821,-0.43394864630949087,-0.3178161348335034,2.2401720866044367e-06
Piston,preprocess_Reading197.dat,2.5096618164892637,-1.5617478250097825,-0.4008556548266982,-0.3293150683718293,-0.8439200657226698,5.434824299534555e-07
Piston,preprocess_Reading198.dat,2.168471365072343,-0.43103324987689784,0.40794116870218017,-0.11022489273250628,0.03949683831656819,2.380794613022686e-06
Piston,preprocess_Reading199.dat,2.7221514276635674,-1.0457154234025046,0.20766271419331095,-0.1330090311059919,-0.2726908932007449,-5.263667292103582e-07
Piston,preprocess_Reading200.dat,2.3587406529480583,-0.3832804916475528,0.0554051350970734,-0.022368726195125532,0.0909879211228708,1.3510790346323912e-06
Piston,preprocess_Reading201.dat,2.3717073509580153,-0.655445049711039,-0.08519078823320357,-0.15529757071828104,-0.1690534814139019,1.7220301173764103e-07
Piston,preprocess_Reading202.dat,2.2618902541009005,-0.04751034883742694,1.0305633441312216,0.1830777898515829,0.3425783215294008,5.95863239477663e-07
Piston,preprocess_Reading203.dat,2.3497785063687995,-1.155222913771051,-0.5046326215579257,-0.44891250661012094,-0.646290452145065,1.1162698025966663e-06
Piston,preprocess_Reading204.dat,2.6575710969009907,-0.48923998671724234,-0.6794607497506904,-0.23127885393445988,-0.09493976159514061,3.366569419381257e-07
Piston,preprocess_Reading205.dat,2.549626138434764,-0.8224737860750524,-0.33180762568966904,-0.2572632918905852,-0.21958496889267526,6.654348513204548e-07
Piston,preprocess_Reading206.dat,2.4373615494641205,-0.8296268359122889,0.12337774361763763,-0.18165885421412242,-0.2813354814833176,2.671397858536244e-07
Piston,preprocess_Reading207.dat,2.9561858721281413,-0.5601771894247697,-0.8956727859238427,-0.4819508251211902,-0.03059305562989265,-9.224954356091936e-08
Piston,preprocess_Reading208.dat,2.6766916098488314,-1.1201547841867576,0.04749999986953397,-0.4468283613333806,-0.4108692102496198,6.138853922499107e-07
Piston,preprocess_Reading209.dat,2.793459348821176,-0.5879321145621758,-0.5408910397769351,-0.3038242250508605,-0.129319170774875,-2.592709438229315e-07
Piston,preprocess_Reading210.dat,2.096266259302945,-1.4111237471373137,1.3352317451891769,-0.4699724541927912,-0.5379669489888085,1.1750101924656664e-06
Piston,preprocess_Reading211.dat,2.451091816069777,-0.5172906143815259,-0.6235607235800367,-0.3146572829866063,-0.2149044909532559,9.12508042005549e-07
Piston,preprocess_Reading212.dat,1.905004529777961,-1.5003964503712413,1.0480795589494074,-0.20857180019893232,-0.8328170319353266,6.974301019258176e-07
Piston,preprocess_Reading213.dat,1.594534174170919,-1.2836523092497907,1.5921899043238719,-0.5116708689731737,-0.5732581561764024,1.6839535124491875e-06
Piston,preprocess_Reading214.dat,1.8473161138832368,-1.5558267796122602,0.582847138456645,-0.6875009274471312,-0.9414255571634456,1.1673904219538022e-06
Piston,preprocess_Reading215.dat,2.07911407663359,-1.1746090264380278,0.22431152923014566,-0.6614666172268446,-0.5797436410037239,7.54774446714771e-07
Piston,preprocess_Reading216.dat,2.2279535196724045,-0.08079623540369005,-0.4485127757703397,-0.6209553824826484,0.28368372603025754,2.1930231419972805e-06
Piston,preprocess_Reading217.dat,1.9221515270995035,-1.0464292451303288,0.8900524783539574,-0.5678014596043996,-0.5287097239783322,8.374798534503367e-07
Piston,preprocess_Reading218.dat,2.1008214167515242,-0.554518518763332,-0.4443385075994031,-0.8632347119186948,-0.22125747251030653,1.473296288311455e-06
Piston,preprocess_Reading219.dat,1.7469425584263691,-0.6018619959472106,0.9420558857249082,-0.5822452590553532,-0.2353931648903892,9.241811462437459e-07
Piston,preprocess_Reading220.dat,2.2093904473256822,0.16138393595157025,0.6197715130485412,-0.3598804197082942,0.5268168195282815,3.0824002827237717e-06
Piston,preprocess_Reading221.dat,1.8851159287393695,-0.7795287825623822,1.0807620043938693,-0.47088257131521644,-0.12944869611850668,9.446996487684279e-07
Piston,preprocess_Reading222.dat,1.8507632810952526,-0.8378477974733741,0.22914058652725988,-0.9586888139290981,-0.46316189354395065,1.7842638025725487e-06
Piston,preprocess_Reading223.dat,1.966469730106884,-0.9244607228304992,0.5094305328937547,-0.6012126810932472,-0.33660948371258165,1.3501356854478364e-06
Piston,preprocess_Reading224.dat,1.972225195538772,-0.8583497399867285,1.6645301342990944,-0.5586341428623166,-0.07536870290878832,5.23372967637503e-07
Piston,preprocess_Reading225.dat,1.6953521474948574,-0.7746731068014961,0.6709551443345991,-0.17437304718760643,-0.3050792817635387,2.71782650570984e-06
Riderbelt,preprocess_Reading1.dat,-5.270246636302675,3.328384629043765,0.1583714311514705,-1.7482629185175125,-0.06209942691137938,1.0538478784028626e-06
Riderbelt,preprocess_Reading2.dat,-2.0567563474262727,2.5667873675201753,-1.017235138518656,-0.7871678614492219,0.2449472065565476,7.967832604627955e-07
Riderbelt,preprocess_Reading3.dat,-3.499104897051017,1.8877670239646895,1.8839409264156164,-0.35627939130772174,0.46376845302634173,3.102734954998969e-06
Riderbelt,preprocess_Reading4.dat,-0.6913781144762625,2.189706478205501,-1.2714087691301401,-0.2866314598708337,1.0051991896637342,1.2499105646024322e-06
